session_id,player_id,agent_instance_id,agent_id,group_id,subsession_id,round_number,module,profile_a_tax_rate,profile_a_healthcare_spending,profile_a_education_spending,profile_a_immigration_policy,profile_a_climate_policy,profile_b_tax_rate,profile_b_healthcare_spending,profile_b_education_spending,profile_b_immigration_policy,profile_b_climate_policy,chosen_profile,chosen_profile_speculation_score,choice_confidence,choice_confidence_speculation_score,choice_reasoning,most_important_attribute,most_important_attribute_speculation_score,comments
conjoint_policy_experiment_20260405T113918Z_bdod6b_s1,conjoint_policy_experiment_20260405T113918Z_bdod6b_2_conjoint_policy_experiment_20260405T113918Z_bdod6b_s1_conjoint_r5,conjoint_policy_experiment_20260405T113918Z_bdod6b_2,2,conjoint_policy_experiment_20260405T113918Z_bdod6b_s1_conjoint_r5_g2,conjoint_policy_experiment_20260405T113918Z_bdod6b_s1_conjoint_r5,5,conjoint,10% flat tax,Maintain current levels,Maintain current levels,Points-based system,No new regulations,10% flat tax,Maintain current levels,Shift to voucher system,Reduce by 50%,No new regulations,Profile B,0.2,6,0.25,"I chose this profile because it matches my background — a 52-year-old rural Republican with no college and a $30k–$60k income — and reflects my preferences for lower taxes, limited government spending, stricter immigration control, and practical climate and energy policies that protect local jobs and communities.",,,
conjoint_policy_experiment_20260405T113918Z_bdod6b_s1,conjoint_policy_experiment_20260405T113918Z_bdod6b_3_conjoint_policy_experiment_20260405T113918Z_bdod6b_s1_conjoint_r5,conjoint_policy_experiment_20260405T113918Z_bdod6b_3,3,conjoint_policy_experiment_20260405T113918Z_bdod6b_s1_conjoint_r5_g3,conjoint_policy_experiment_20260405T113918Z_bdod6b_s1_conjoint_r5,5,conjoint,Progressive (15-35%),Maintain current levels,Shift to voucher system,Reduce by 50%,Green subsidies only,Progressive (15-35%),Maintain current levels,Double public school funding,Points-based system,No new regulations,Profile B,0.2,6,0.2,"I chose this profile because it provides a pragmatic balance—moderate taxes with solid investments in healthcare and education, humane immigration policy, and practical climate action—which aligns with my urban, college‑educated independent preference for fiscally responsible, evidence‑based solutions.",,,
conjoint_policy_experiment_20260405T113918Z_bdod6b_s1,conjoint_policy_experiment_20260405T113918Z_bdod6b_4_conjoint_policy_experiment_20260405T113918Z_bdod6b_s1_conjoint_r5,conjoint_policy_experiment_20260405T113918Z_bdod6b_4,4,conjoint_policy_experiment_20260405T113918Z_bdod6b_s1_conjoint_r5_g4,conjoint_policy_experiment_20260405T113918Z_bdod6b_s1_conjoint_r5,5,conjoint,10% flat tax,Maintain current levels,Maintain current levels,Open borders,No new regulations,Progressive (15-35%),Maintain current levels,Shift to voucher system,Reduce by 50%,Green subsidies only,Profile B,0.2,6,0.25,"As a 67-year-old, college-educated Republican in a suburban area with moderate income, I chose Profile B because it aligns with my priorities: lower taxes and fiscal responsibility, protecting healthcare and retirement benefits, sensible (but not excessive) education spending, stronger immigration controls, and pragmatic, market-based approaches to climate policy.",,,
conjoint_policy_experiment_20260405T113918Z_bdod6b_s1,conjoint_policy_experiment_20260405T113918Z_bdod6b_5_conjoint_policy_experiment_20260405T113918Z_bdod6b_s1_conjoint_r5,conjoint_policy_experiment_20260405T113918Z_bdod6b_5,5,conjoint_policy_experiment_20260405T113918Z_bdod6b_s1_conjoint_r5_g5,conjoint_policy_experiment_20260405T113918Z_bdod6b_s1_conjoint_r5,5,conjoint,Progressive (15-35%),Maintain current levels,Double public school funding,Open borders,Green subsidies only,Progressive (15-35%),Decrease by 15%,Shift to voucher system,Points-based system,Green subsidies only,Profile A,0.1,6,0.12,"I picked Profile A because, as a low-income suburban Democrat, I prioritize affordable healthcare and more education funding, strong climate action, and humane immigration policy while keeping taxes from unduly burdening working families.",,,
conjoint_policy_experiment_20260405T113918Z_bdod6b_s1,conjoint_policy_experiment_20260405T113918Z_bdod6b_6_conjoint_policy_experiment_20260405T113918Z_bdod6b_s1_conjoint_r5,conjoint_policy_experiment_20260405T113918Z_bdod6b_6,6,conjoint_policy_experiment_20260405T113918Z_bdod6b_s1_conjoint_r5_g6,conjoint_policy_experiment_20260405T113918Z_bdod6b_s1_conjoint_r5,5,conjoint,Progressive (15-35%),Increase by 20%,Maintain current levels,Points-based system,No new regulations,Current rates maintained,Maintain current levels,Maintain current levels,Points-based system,Green subsidies only,Profile B,0.2,5,0.2,"As a 23-year-old college-educated urban resident with a middle income and independent politics, I prefer pragmatic, centrist policies—moderate taxes, targeted healthcare and education spending, sensible immigration reform, and practical climate action—that balance personal responsibility with social support and economic growth.",,,
conjoint_policy_experiment_20260405T113918Z_bdod6b_s1,conjoint_policy_experiment_20260405T113918Z_bdod6b_7_conjoint_policy_experiment_20260405T113918Z_bdod6b_s1_conjoint_r5,conjoint_policy_experiment_20260405T113918Z_bdod6b_7,7,conjoint_policy_experiment_20260405T113918Z_bdod6b_s1_conjoint_r5_g7,conjoint_policy_experiment_20260405T113918Z_bdod6b_s1_conjoint_r5,5,conjoint,Progressive (15-35%),Maintain current levels,Double public school funding,Points-based system,Green subsidies only,Progressive (15-35%),Maintain current levels,Shift to voucher system,Reduce by 50%,Green subsidies only,Profile B,0.2,6,0.2,"As a 59-year-old rural Republican with modest income and no college degree, I prefer lower taxes, practical investments in local healthcare and job-focused education, stricter immigration to protect local jobs and safety, and common-sense climate policies that won’t harm rural livelihoods.",,,
conjoint_policy_experiment_20260405T113918Z_bdod6b_s1,conjoint_policy_experiment_20260405T113918Z_bdod6b_8_conjoint_policy_experiment_20260405T113918Z_bdod6b_s1_conjoint_r5,conjoint_policy_experiment_20260405T113918Z_bdod6b_8,8,conjoint_policy_experiment_20260405T113918Z_bdod6b_s1_conjoint_r5_g8,conjoint_policy_experiment_20260405T113918Z_bdod6b_s1_conjoint_r5,5,conjoint,Current rates maintained,Increase by 20%,Shift to voucher system,Points-based system,Green subsidies only,Progressive (15-35%),Maintain current levels,Shift to voucher system,Points-based system,Green subsidies only,Profile A,0.2,6,0.2,"I selected this profile because as a 45-year-old, college-educated suburban Democrat with a comfortable income, its policy priorities—greater investment in healthcare and education, strong climate action, humane immigration measures, and moderate taxes to fund services—best match my values and economic capacity to support them.",,,
conjoint_policy_experiment_20260405T113918Z_bdod6b_s1,conjoint_policy_experiment_20260405T113918Z_bdod6b_1_conjoint_policy_experiment_20260405T113918Z_bdod6b_s1_debrief_r1,conjoint_policy_experiment_20260405T113918Z_bdod6b_1,1,conjoint_policy_experiment_20260405T113918Z_bdod6b_s1_debrief_r1_g1,conjoint_policy_experiment_20260405T113918Z_bdod6b_s1_debrief_r1,1,debrief,,,,,,,,,,,,,,,,Healthcare spending,0.12,"Overall the survey was clear and the scenarios were interesting. I appreciated that it focused on trade-offs between taxes, healthcare, education, immigration, and climate. A few suggestions: define policy terms (e.g., “meaningful climate action”) more precisely, include projected costs/benefits or likely impacts so choices feel grounded, allow participants to indicate strength of preference (not just a binary choice), and emphasize how demographic data and responses will be protected. The length and format were fine."
conjoint_policy_experiment_20260405T113918Z_bdod6b_s1,conjoint_policy_experiment_20260405T113918Z_bdod6b_2_conjoint_policy_experiment_20260405T113918Z_bdod6b_s1_debrief_r1,conjoint_policy_experiment_20260405T113918Z_bdod6b_2,2,conjoint_policy_experiment_20260405T113918Z_bdod6b_s1_debrief_r1_g2,conjoint_policy_experiment_20260405T113918Z_bdod6b_s1_debrief_r1,1,debrief,,,,,,,,,,,,,,,,Tax rate,0.15,"Thanks for including me. The choices were clear but felt a bit simplified—I'd like more realistic trade-offs and info on how each proposal would affect jobs, taxes, and local services in rural areas, plus details on implementation and timing."
conjoint_policy_experiment_20260405T113918Z_bdod6b_s1,conjoint_policy_experiment_20260405T113918Z_bdod6b_3_conjoint_policy_experiment_20260405T113918Z_bdod6b_s1_debrief_r1,conjoint_policy_experiment_20260405T113918Z_bdod6b_3,3,conjoint_policy_experiment_20260405T113918Z_bdod6b_s1_debrief_r1_g3,conjoint_policy_experiment_20260405T113918Z_bdod6b_s1_debrief_r1,1,debrief,,,,,,,,,,,,,,,,Healthcare spending,0.25,"Thanks — the survey was clear and the scenarios realistic. After a few pairs it felt a bit repetitive; consider adding varied/longer-term outcome descriptions, clearer definitions for attribute levels (e.g., what “moderate” tax means), and an option to indicate indifference. Also reassure participants about confidentiality and offer summary results or feedback. Overall, a well‑designed study."
conjoint_policy_experiment_20260405T113918Z_bdod6b_s1,conjoint_policy_experiment_20260405T113918Z_bdod6b_4_conjoint_policy_experiment_20260405T113918Z_bdod6b_s1_debrief_r1,conjoint_policy_experiment_20260405T113918Z_bdod6b_4,4,conjoint_policy_experiment_20260405T113918Z_bdod6b_s1_debrief_r1_g4,conjoint_policy_experiment_20260405T113918Z_bdod6b_s1_debrief_r1,1,debrief,,,,,,,,,,,,,,,,Tax rate,0.2,Overall the study was clear and easy to follow and the policy attributes felt realistic. It would be helpful to include more detail on trade-offs and long-term costs and to clarify how spending increases would be funded. Consider adding options about Social Security/Medicare specifics and distinctions between federal and local responsibilities. Thank you.
conjoint_policy_experiment_20260405T113918Z_bdod6b_s1,conjoint_policy_experiment_20260405T113918Z_bdod6b_5_conjoint_policy_experiment_20260405T113918Z_bdod6b_s1_debrief_r1,conjoint_policy_experiment_20260405T113918Z_bdod6b_5,5,conjoint_policy_experiment_20260405T113918Z_bdod6b_s1_debrief_r1_g5,conjoint_policy_experiment_20260405T113918Z_bdod6b_s1_debrief_r1,1,debrief,,,,,,,,,,,,,,,,Healthcare spending,0.15,"Thank you — the survey was clear and relevant. I liked that it covered healthcare, education, climate, immigration, and taxes. It would be helpful to include brief explanations of how spending would be funded and how proposals might affect households like mine. Please ensure responses remain confidential."
conjoint_policy_experiment_20260405T113918Z_bdod6b_s1,conjoint_policy_experiment_20260405T113918Z_bdod6b_6_conjoint_policy_experiment_20260405T113918Z_bdod6b_s1_debrief_r1,conjoint_policy_experiment_20260405T113918Z_bdod6b_6,6,conjoint_policy_experiment_20260405T113918Z_bdod6b_s1_debrief_r1_g6,conjoint_policy_experiment_20260405T113918Z_bdod6b_s1_debrief_r1,1,debrief,,,,,,,,,,,,,,,,Tax rate,0.2,"Overall the study was clear and straightforward. I would appreciate more context on trade-offs and real-world cost implications for each policy, clearer definitions for attribute levels (e.g., what constitutes “moderate” spending), and the option to rank or rate proposals in addition to choosing one. Consider reducing repetitive questions to limit fatigue."
conjoint_policy_experiment_20260405T113918Z_bdod6b_s1,conjoint_policy_experiment_20260405T113918Z_bdod6b_7_conjoint_policy_experiment_20260405T113918Z_bdod6b_s1_debrief_r1,conjoint_policy_experiment_20260405T113918Z_bdod6b_7,7,conjoint_policy_experiment_20260405T113918Z_bdod6b_s1_debrief_r1_g7,conjoint_policy_experiment_20260405T113918Z_bdod6b_s1_debrief_r1,1,debrief,,,,,,,,,,,,,,,,Tax rate,0.2,"Thank you for the study. The scenarios were generally clear, but I would have liked more detail about how each policy would affect my local community, taxes, jobs, and access to healthcare. Some descriptions felt a bit abstract — concrete examples of real-world impacts (on farms, local hospitals, and schools) would help. Overall it was easy to use; please keep future surveys straightforward and mindful of rural concerns."
conjoint_policy_experiment_20260405T113918Z_bdod6b_s1,conjoint_policy_experiment_20260405T113918Z_bdod6b_8_conjoint_policy_experiment_20260405T113918Z_bdod6b_s1_debrief_r1,conjoint_policy_experiment_20260405T113918Z_bdod6b_8,8,conjoint_policy_experiment_20260405T113918Z_bdod6b_s1_debrief_r1_g8,conjoint_policy_experiment_20260405T113918Z_bdod6b_s1_debrief_r1,1,debrief,,,,,,,,,,,,,,,,Healthcare spending,0.2,"Thank you for the opportunity to participate. The scenarios were clear and easy to compare, and I appreciated the concise attribute descriptions. A few suggestions: include more detail on how taxes are structured (progressive vs. flat) and on the budget constraints behind spending levels so choices reflect realistic trade-offs; present some scenarios with differing demographic contexts (urban vs. rural) for comparison; and be explicit about how results will be used and confidentiality protections. Overall, a well-designed study and I’m glad to contribute."
