session_id,player_id,agent_instance_id,agent_id,group_id,subsession_id,round_number,module,profile_a_tax_rate,profile_a_healthcare_spending,profile_a_education_spending,profile_a_immigration_policy,profile_a_climate_policy,profile_b_tax_rate,profile_b_healthcare_spending,profile_b_education_spending,profile_b_immigration_policy,profile_b_climate_policy,chosen_profile,chosen_profile_speculation_score,choice_confidence,choice_confidence_speculation_score,choice_reasoning,most_important_attribute,most_important_attribute_speculation_score,comments
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,conjoint_manual_experiment_20260518T134405Z_bdod6b_2_conjoint_manual_experiment_20260518T134405Z_bdod6b_s1_conjoint_r5,conjoint_manual_experiment_20260518T134405Z_bdod6b_2,2,conjoint_manual_experiment_20260518T134405Z_bdod6b_s1_conjoint_r5_g2,conjoint_manual_experiment_20260518T134405Z_bdod6b_s1_conjoint_r5,5,conjoint,10% flat tax,Increase by 20%,Shift to voucher system,Open borders,No new regulations,Progressive (15-35%),Increase by 20%,Maintain current levels,Open borders,Green subsidies only,Profile A,0.2,6,0.2,"I chose this profile because it matches my background as a 52-year-old, rural, working-class man without a college degree and a $30k–$60k household income who identifies as Republican; that background shapes my preferences for lower taxes, restrained government spending, stricter immigration, and pragmatic climate policies.",,,
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,conjoint_manual_experiment_20260518T134405Z_bdod6b_3_conjoint_manual_experiment_20260518T134405Z_bdod6b_s1_conjoint_r5,conjoint_manual_experiment_20260518T134405Z_bdod6b_3,3,conjoint_manual_experiment_20260518T134405Z_bdod6b_s1_conjoint_r5_g3,conjoint_manual_experiment_20260518T134405Z_bdod6b_s1_conjoint_r5,5,conjoint,Progressive (15-35%),Increase by 20%,Shift to voucher system,Points-based system,Carbon tax ($50/ton),Current rates maintained,Decrease by 15%,Shift to voucher system,Points-based system,Carbon tax ($50/ton),Profile A,0.25,5,0.25,"I chose Profile A because, as an urban, college-educated independent, it best balanced fiscal responsibility and economic growth with targeted investments in healthcare and education, supported pragmatic immigration measures, and offered realistic climate actions—matching my preference for practical, non-ideological solutions.",,,
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,conjoint_manual_experiment_20260518T134405Z_bdod6b_4_conjoint_manual_experiment_20260518T134405Z_bdod6b_s1_conjoint_r5,conjoint_manual_experiment_20260518T134405Z_bdod6b_4,4,conjoint_manual_experiment_20260518T134405Z_bdod6b_s1_conjoint_r5_g4,conjoint_manual_experiment_20260518T134405Z_bdod6b_s1_conjoint_r5,5,conjoint,10% flat tax,Maintain current levels,Shift to voucher system,Open borders,Green subsidies only,Progressive (15-35%),Decrease by 15%,Shift to voucher system,Reduce by 50%,No new regulations,Profile A,0.2,6,0.2,"I chose this profile because as a 67-year-old suburban Republican with a college degree and moderate income I prefer lower taxes, restrained government spending, stricter immigration controls, and pragmatic (less aggressive) climate policies, and this profile’s mix of positions best matches those priorities.",,,
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,conjoint_manual_experiment_20260518T134405Z_bdod6b_5_conjoint_manual_experiment_20260518T134405Z_bdod6b_s1_conjoint_r5,conjoint_manual_experiment_20260518T134405Z_bdod6b_5,5,conjoint_manual_experiment_20260518T134405Z_bdod6b_s1_conjoint_r5_g5,conjoint_manual_experiment_20260518T134405Z_bdod6b_s1_conjoint_r5,5,conjoint,10% flat tax,Decrease by 15%,Maintain current levels,Open borders,Green subsidies only,Current rates maintained,Decrease by 15%,Double public school funding,Reduce by 50%,Carbon tax ($50/ton),Profile B,0.25,5,0.25,"I chose Profile B because it best balances my priorities as a low‑income, suburban Democrat: it keeps taxes affordable while increasing healthcare and education support, favors humane but practical immigration policy, and commits to meaningful climate action.",,,
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,conjoint_manual_experiment_20260518T134405Z_bdod6b_6_conjoint_manual_experiment_20260518T134405Z_bdod6b_s1_conjoint_r5,conjoint_manual_experiment_20260518T134405Z_bdod6b_6,6,conjoint_manual_experiment_20260518T134405Z_bdod6b_s1_conjoint_r5_g6,conjoint_manual_experiment_20260518T134405Z_bdod6b_s1_conjoint_r5,5,conjoint,Progressive (15-35%),Maintain current levels,Shift to voucher system,Points-based system,Carbon tax ($50/ton),Current rates maintained,Maintain current levels,Maintain current levels,Open borders,Green subsidies only,Profile A,0.25,5,0.25,"I chose Profile A because it best matches my demographics (23, male, college-educated, urban, $30k–$60k) and Independent affiliation, and therefore aligns with my preference for pragmatic, moderate policies—reasonable taxes, targeted investment in healthcare and education, sensible immigration reform, and practical climate action.",,,
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,conjoint_manual_experiment_20260518T134405Z_bdod6b_7_conjoint_manual_experiment_20260518T134405Z_bdod6b_s1_conjoint_r5,conjoint_manual_experiment_20260518T134405Z_bdod6b_7,7,conjoint_manual_experiment_20260518T134405Z_bdod6b_s1_conjoint_r5_g7,conjoint_manual_experiment_20260518T134405Z_bdod6b_s1_conjoint_r5,5,conjoint,Progressive (15-35%),Decrease by 15%,Double public school funding,Points-based system,No new regulations,10% flat tax,Maintain current levels,Maintain current levels,Open borders,No new regulations,Profile B,0.3,5,0.3,"I chose Profile B because as a 59‑year‑old rural Republican with a modest income I prefer lower taxes, restrained government spending on programs, sensible immigration limits, and pragmatic climate policies that protect jobs and keep costs manageable.",,,
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,conjoint_manual_experiment_20260518T134405Z_bdod6b_8_conjoint_manual_experiment_20260518T134405Z_bdod6b_s1_conjoint_r5,conjoint_manual_experiment_20260518T134405Z_bdod6b_8,8,conjoint_manual_experiment_20260518T134405Z_bdod6b_s1_conjoint_r5_g8,conjoint_manual_experiment_20260518T134405Z_bdod6b_s1_conjoint_r5,5,conjoint,10% flat tax,Increase by 20%,Maintain current levels,Reduce by 50%,No new regulations,Current rates maintained,Maintain current levels,Double public school funding,Reduce by 50%,Carbon tax ($50/ton),Profile B,0.15,6,0.2,"I chose Profile B because its higher healthcare and education spending, strong climate action, and humane immigration stance align with my Democratic, college-educated, suburban priorities—favoring public investment in services and environmental protection while balancing fiscal practicality.",,,
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,conjoint_manual_experiment_20260518T134405Z_bdod6b_1_conjoint_manual_experiment_20260518T134405Z_bdod6b_s1_debrief_r1,conjoint_manual_experiment_20260518T134405Z_bdod6b_1,1,conjoint_manual_experiment_20260518T134405Z_bdod6b_s1_debrief_r1_g1,conjoint_manual_experiment_20260518T134405Z_bdod6b_s1_debrief_r1,1,debrief,,,,,,,,,,,,,,,,Healthcare spending,0.2,Overall the study was clear and the hypothetical policy profiles were easy to compare. A few suggestions: include more granular attribute levels (or numeric ranges) and clearer cost/feasibility information so trade-offs are more realistic; allow a “no preference” or “both/neither” option; and consider varying wording to reduce repetition across pairs. Thank you for the opportunity to participate.
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,conjoint_manual_experiment_20260518T134405Z_bdod6b_2_conjoint_manual_experiment_20260518T134405Z_bdod6b_s1_debrief_r1,conjoint_manual_experiment_20260518T134405Z_bdod6b_2,2,conjoint_manual_experiment_20260518T134405Z_bdod6b_s1_debrief_r1_g2,conjoint_manual_experiment_20260518T134405Z_bdod6b_s1_debrief_r1,1,debrief,,,,,,,,,,,,,,,,Tax rate,0.2,"The paired-proposal format was clear and easy to follow, and my choices reflected my priorities. Suggestions: (1) show how proposals would be financed or what trade-offs result from different tax/spending levels, (2) give more gradations or numeric ranges for attributes rather than just broad labels, (3) let participants indicate the importance of each attribute, and (4) provide a short practice pair and clarify the confidence scale. Overall the task was straightforward and realistic; adding contextual cost/benefit information would improve validity."
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,conjoint_manual_experiment_20260518T134405Z_bdod6b_3_conjoint_manual_experiment_20260518T134405Z_bdod6b_s1_debrief_r1,conjoint_manual_experiment_20260518T134405Z_bdod6b_3,3,conjoint_manual_experiment_20260518T134405Z_bdod6b_s1_debrief_r1_g3,conjoint_manual_experiment_20260518T134405Z_bdod6b_s1_debrief_r1,1,debrief,,,,,,,,,,,,,,,,Healthcare spending,0.25,"Thank you for the study. The scenarios were clear and helpful for thinking about trade-offs. A couple of suggestions: include more gradations for attributes (more than just a few levels), add a ‘no preference’ or ‘both’ option for close choices, and consider a short open-ended question after each pair to capture nuanced reasoning. Overall, a well-designed experiment."
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,conjoint_manual_experiment_20260518T134405Z_bdod6b_4_conjoint_manual_experiment_20260518T134405Z_bdod6b_s1_debrief_r1,conjoint_manual_experiment_20260518T134405Z_bdod6b_4,4,conjoint_manual_experiment_20260518T134405Z_bdod6b_s1_debrief_r1_g4,conjoint_manual_experiment_20260518T134405Z_bdod6b_s1_debrief_r1,1,debrief,,,,,,,,,,,,,,,,Tax rate,0.2,"Thank you for the opportunity to participate. The pairs were generally clear, but some attribute labels (e.g., “pragmatic climate policy”) felt vague — giving specific policy examples or estimated costs/outcomes would help. It would also be useful to see trade-offs or consequences associated with each proposal (how spending levels affect services). Overall the survey was straightforward and kept at a reasonable length."
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,conjoint_manual_experiment_20260518T134405Z_bdod6b_5_conjoint_manual_experiment_20260518T134405Z_bdod6b_s1_debrief_r1,conjoint_manual_experiment_20260518T134405Z_bdod6b_5,5,conjoint_manual_experiment_20260518T134405Z_bdod6b_s1_debrief_r1_g5,conjoint_manual_experiment_20260518T134405Z_bdod6b_s1_debrief_r1,1,debrief,,,,,,,,,,,,,,,,Healthcare spending,0.15,"Overall the scenarios were clear and realistic, and I felt the choices reflected real trade‑offs. I would have liked more detail on how proposals would be implemented and paid for (e.g., where spending increases come from), and an option to rate or comment on individual attributes rather than only choosing between pairs. Thank you for keeping responses anonymous."
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,conjoint_manual_experiment_20260518T134405Z_bdod6b_6_conjoint_manual_experiment_20260518T134405Z_bdod6b_s1_debrief_r1,conjoint_manual_experiment_20260518T134405Z_bdod6b_6,6,conjoint_manual_experiment_20260518T134405Z_bdod6b_s1_debrief_r1_g6,conjoint_manual_experiment_20260518T134405Z_bdod6b_s1_debrief_r1,1,debrief,,,,,,,,,,,,,,,,Education spending,0.25,"Overall the study was clear and easy to follow. A few suggestions: provide more detail on how proposals would be funded and their timelines/long-term effects, allow a ""no preference"" option, randomize attribute/order and include attention checks, and consider adding more policy attributes (e.g., housing, public safety) or gradations within attributes for realism. I’d also appreciate a summary of results or feedback after completion. For me personally, education spending was the most important attribute."
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,conjoint_manual_experiment_20260518T134405Z_bdod6b_7_conjoint_manual_experiment_20260518T134405Z_bdod6b_s1_debrief_r1,conjoint_manual_experiment_20260518T134405Z_bdod6b_7,7,conjoint_manual_experiment_20260518T134405Z_bdod6b_s1_debrief_r1_g7,conjoint_manual_experiment_20260518T134405Z_bdod6b_s1_debrief_r1,1,debrief,,,,,,,,,,,,,,,,Tax rate,0.2,"Thank you for the study. The instructions were clear and the tasks were reasonable in length. My choices were driven mainly by tax rate and the practical impact on household costs and jobs. A few suggestions: provide more concrete dollar amounts or ranges for spending and clearer descriptions of how policies affect services and costs over time, and allow an optional brief comment after each choice to explain trade‑offs. Also consider including policies around Social Security/Medicare since those matter to people my age. Otherwise it was straightforward and relevant."
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,conjoint_manual_experiment_20260518T134405Z_bdod6b_8_conjoint_manual_experiment_20260518T134405Z_bdod6b_s1_debrief_r1,conjoint_manual_experiment_20260518T134405Z_bdod6b_8,8,conjoint_manual_experiment_20260518T134405Z_bdod6b_s1_debrief_r1_g8,conjoint_manual_experiment_20260518T134405Z_bdod6b_s1_debrief_r1,1,debrief,,,,,,,,,,,,,,,,Healthcare spending,0.2,"Overall the study was clear and easy to follow and the policy pairs captured meaningful trade-offs. Suggestions: include explicit budget/cost estimates or fiscal impacts, give more granular definitions of vague labels (e.g., what constitutes “strong climate action”), add occasional open-ended prompts so participants can explain trade-offs, and provide a brief debrief about how responses will be used and how privacy is protected."
