session_id,profile_id,agent_id,agent_instance_id,module,round_number,class,name,value
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,5,5,conjoint_manual_experiment_20260518T134405Z_bdod6b_5,conjoint,4,Player,profile_a_immigration_policy,Reduce by 50%
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,5,5,conjoint_manual_experiment_20260518T134405Z_bdod6b_5,conjoint,5,Player,profile_a_immigration_policy,Open borders
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,6,6,conjoint_manual_experiment_20260518T134405Z_bdod6b_6,conjoint,1,Player,profile_a_immigration_policy,Points-based system
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,6,6,conjoint_manual_experiment_20260518T134405Z_bdod6b_6,conjoint,2,Player,profile_a_immigration_policy,Open borders
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,6,6,conjoint_manual_experiment_20260518T134405Z_bdod6b_6,conjoint,3,Player,profile_a_immigration_policy,Open borders
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,6,6,conjoint_manual_experiment_20260518T134405Z_bdod6b_6,conjoint,4,Player,profile_a_immigration_policy,Open borders
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,6,6,conjoint_manual_experiment_20260518T134405Z_bdod6b_6,conjoint,5,Player,profile_a_immigration_policy,Points-based system
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,7,7,conjoint_manual_experiment_20260518T134405Z_bdod6b_7,conjoint,1,Player,profile_a_immigration_policy,Reduce by 50%
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,7,7,conjoint_manual_experiment_20260518T134405Z_bdod6b_7,conjoint,2,Player,profile_a_immigration_policy,Reduce by 50%
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,7,7,conjoint_manual_experiment_20260518T134405Z_bdod6b_7,conjoint,3,Player,profile_a_immigration_policy,Points-based system
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,7,7,conjoint_manual_experiment_20260518T134405Z_bdod6b_7,conjoint,4,Player,profile_a_immigration_policy,Open borders
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,7,7,conjoint_manual_experiment_20260518T134405Z_bdod6b_7,conjoint,5,Player,profile_a_immigration_policy,Points-based system
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,8,8,conjoint_manual_experiment_20260518T134405Z_bdod6b_8,conjoint,1,Player,profile_a_immigration_policy,Reduce by 50%
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,8,8,conjoint_manual_experiment_20260518T134405Z_bdod6b_8,conjoint,2,Player,profile_a_immigration_policy,Open borders
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,8,8,conjoint_manual_experiment_20260518T134405Z_bdod6b_8,conjoint,3,Player,profile_a_immigration_policy,Points-based system
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,8,8,conjoint_manual_experiment_20260518T134405Z_bdod6b_8,conjoint,4,Player,profile_a_immigration_policy,Open borders
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,8,8,conjoint_manual_experiment_20260518T134405Z_bdod6b_8,conjoint,5,Player,profile_a_immigration_policy,Reduce by 50%
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,1,1,conjoint_manual_experiment_20260518T134405Z_bdod6b_1,conjoint,1,Player,profile_a_climate_policy,Green subsidies only
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,1,1,conjoint_manual_experiment_20260518T134405Z_bdod6b_1,conjoint,2,Player,profile_a_climate_policy,Carbon tax ($50/ton)
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,1,1,conjoint_manual_experiment_20260518T134405Z_bdod6b_1,conjoint,3,Player,profile_a_climate_policy,No new regulations
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,1,1,conjoint_manual_experiment_20260518T134405Z_bdod6b_1,conjoint,4,Player,profile_a_climate_policy,No new regulations
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,1,1,conjoint_manual_experiment_20260518T134405Z_bdod6b_1,conjoint,5,Player,profile_a_climate_policy,Carbon tax ($50/ton)
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,2,2,conjoint_manual_experiment_20260518T134405Z_bdod6b_2,conjoint,1,Player,profile_a_climate_policy,Green subsidies only
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,2,2,conjoint_manual_experiment_20260518T134405Z_bdod6b_2,conjoint,2,Player,profile_a_climate_policy,No new regulations
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,2,2,conjoint_manual_experiment_20260518T134405Z_bdod6b_2,conjoint,3,Player,profile_a_climate_policy,No new regulations
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,2,2,conjoint_manual_experiment_20260518T134405Z_bdod6b_2,conjoint,4,Player,profile_a_climate_policy,Carbon tax ($50/ton)
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,2,2,conjoint_manual_experiment_20260518T134405Z_bdod6b_2,conjoint,5,Player,profile_a_climate_policy,No new regulations
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,3,3,conjoint_manual_experiment_20260518T134405Z_bdod6b_3,conjoint,1,Player,profile_a_climate_policy,No new regulations
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,3,3,conjoint_manual_experiment_20260518T134405Z_bdod6b_3,conjoint,2,Player,profile_a_climate_policy,No new regulations
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,3,3,conjoint_manual_experiment_20260518T134405Z_bdod6b_3,conjoint,3,Player,profile_a_climate_policy,Green subsidies only
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,3,3,conjoint_manual_experiment_20260518T134405Z_bdod6b_3,conjoint,4,Player,profile_a_climate_policy,Carbon tax ($50/ton)
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,3,3,conjoint_manual_experiment_20260518T134405Z_bdod6b_3,conjoint,5,Player,profile_a_climate_policy,Carbon tax ($50/ton)
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,4,4,conjoint_manual_experiment_20260518T134405Z_bdod6b_4,conjoint,1,Player,profile_a_climate_policy,No new regulations
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,4,4,conjoint_manual_experiment_20260518T134405Z_bdod6b_4,conjoint,2,Player,profile_a_climate_policy,Carbon tax ($50/ton)
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,4,4,conjoint_manual_experiment_20260518T134405Z_bdod6b_4,conjoint,3,Player,profile_a_climate_policy,No new regulations
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,4,4,conjoint_manual_experiment_20260518T134405Z_bdod6b_4,conjoint,4,Player,profile_a_climate_policy,Carbon tax ($50/ton)
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,4,4,conjoint_manual_experiment_20260518T134405Z_bdod6b_4,conjoint,5,Player,profile_a_climate_policy,Green subsidies only
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,5,5,conjoint_manual_experiment_20260518T134405Z_bdod6b_5,conjoint,1,Player,profile_a_climate_policy,Carbon tax ($50/ton)
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,5,5,conjoint_manual_experiment_20260518T134405Z_bdod6b_5,conjoint,2,Player,profile_a_climate_policy,Carbon tax ($50/ton)
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,5,5,conjoint_manual_experiment_20260518T134405Z_bdod6b_5,conjoint,3,Player,profile_a_climate_policy,Carbon tax ($50/ton)
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,5,5,conjoint_manual_experiment_20260518T134405Z_bdod6b_5,conjoint,4,Player,profile_a_climate_policy,Carbon tax ($50/ton)
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,5,5,conjoint_manual_experiment_20260518T134405Z_bdod6b_5,conjoint,5,Player,profile_a_climate_policy,Green subsidies only
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,6,6,conjoint_manual_experiment_20260518T134405Z_bdod6b_6,conjoint,1,Player,profile_a_climate_policy,Carbon tax ($50/ton)
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,6,6,conjoint_manual_experiment_20260518T134405Z_bdod6b_6,conjoint,2,Player,profile_a_climate_policy,No new regulations
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,6,6,conjoint_manual_experiment_20260518T134405Z_bdod6b_6,conjoint,3,Player,profile_a_climate_policy,No new regulations
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,6,6,conjoint_manual_experiment_20260518T134405Z_bdod6b_6,conjoint,4,Player,profile_a_climate_policy,Green subsidies only
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,6,6,conjoint_manual_experiment_20260518T134405Z_bdod6b_6,conjoint,5,Player,profile_a_climate_policy,Carbon tax ($50/ton)
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,7,7,conjoint_manual_experiment_20260518T134405Z_bdod6b_7,conjoint,1,Player,profile_a_climate_policy,Green subsidies only
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,7,7,conjoint_manual_experiment_20260518T134405Z_bdod6b_7,conjoint,2,Player,profile_a_climate_policy,No new regulations
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,7,7,conjoint_manual_experiment_20260518T134405Z_bdod6b_7,conjoint,3,Player,profile_a_climate_policy,Carbon tax ($50/ton)
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,7,7,conjoint_manual_experiment_20260518T134405Z_bdod6b_7,conjoint,4,Player,profile_a_climate_policy,Carbon tax ($50/ton)
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,7,7,conjoint_manual_experiment_20260518T134405Z_bdod6b_7,conjoint,5,Player,profile_a_climate_policy,No new regulations
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,8,8,conjoint_manual_experiment_20260518T134405Z_bdod6b_8,conjoint,1,Player,profile_a_climate_policy,Green subsidies only
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,8,8,conjoint_manual_experiment_20260518T134405Z_bdod6b_8,conjoint,2,Player,profile_a_climate_policy,Green subsidies only
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,8,8,conjoint_manual_experiment_20260518T134405Z_bdod6b_8,conjoint,3,Player,profile_a_climate_policy,No new regulations
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,8,8,conjoint_manual_experiment_20260518T134405Z_bdod6b_8,conjoint,4,Player,profile_a_climate_policy,Green subsidies only
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,8,8,conjoint_manual_experiment_20260518T134405Z_bdod6b_8,conjoint,5,Player,profile_a_climate_policy,No new regulations
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,1,1,conjoint_manual_experiment_20260518T134405Z_bdod6b_1,conjoint,1,Player,profile_b_tax_rate,10% flat tax
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,1,1,conjoint_manual_experiment_20260518T134405Z_bdod6b_1,conjoint,2,Player,profile_b_tax_rate,Progressive (15-35%)
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,1,1,conjoint_manual_experiment_20260518T134405Z_bdod6b_1,conjoint,3,Player,profile_b_tax_rate,Progressive (15-35%)
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,1,1,conjoint_manual_experiment_20260518T134405Z_bdod6b_1,conjoint,4,Player,profile_b_tax_rate,10% flat tax
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,1,1,conjoint_manual_experiment_20260518T134405Z_bdod6b_1,conjoint,5,Player,profile_b_tax_rate,Progressive (15-35%)
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,2,2,conjoint_manual_experiment_20260518T134405Z_bdod6b_2,conjoint,1,Player,profile_b_tax_rate,10% flat tax
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,2,2,conjoint_manual_experiment_20260518T134405Z_bdod6b_2,conjoint,2,Player,profile_b_tax_rate,Progressive (15-35%)
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,2,2,conjoint_manual_experiment_20260518T134405Z_bdod6b_2,conjoint,3,Player,profile_b_tax_rate,10% flat tax
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,2,2,conjoint_manual_experiment_20260518T134405Z_bdod6b_2,conjoint,4,Player,profile_b_tax_rate,Current rates maintained
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,2,2,conjoint_manual_experiment_20260518T134405Z_bdod6b_2,conjoint,5,Player,profile_b_tax_rate,Progressive (15-35%)
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,3,3,conjoint_manual_experiment_20260518T134405Z_bdod6b_3,conjoint,1,Player,profile_b_tax_rate,Progressive (15-35%)
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,3,3,conjoint_manual_experiment_20260518T134405Z_bdod6b_3,conjoint,2,Player,profile_b_tax_rate,Progressive (15-35%)
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,3,3,conjoint_manual_experiment_20260518T134405Z_bdod6b_3,conjoint,3,Player,profile_b_tax_rate,Progressive (15-35%)
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,3,3,conjoint_manual_experiment_20260518T134405Z_bdod6b_3,conjoint,4,Player,profile_b_tax_rate,Current rates maintained
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,3,3,conjoint_manual_experiment_20260518T134405Z_bdod6b_3,conjoint,5,Player,profile_b_tax_rate,Current rates maintained
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,4,4,conjoint_manual_experiment_20260518T134405Z_bdod6b_4,conjoint,1,Player,profile_b_tax_rate,Current rates maintained
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,4,4,conjoint_manual_experiment_20260518T134405Z_bdod6b_4,conjoint,2,Player,profile_b_tax_rate,Current rates maintained
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,4,4,conjoint_manual_experiment_20260518T134405Z_bdod6b_4,conjoint,3,Player,profile_b_tax_rate,Progressive (15-35%)
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,4,4,conjoint_manual_experiment_20260518T134405Z_bdod6b_4,conjoint,4,Player,profile_b_tax_rate,Current rates maintained
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,4,4,conjoint_manual_experiment_20260518T134405Z_bdod6b_4,conjoint,5,Player,profile_b_tax_rate,Progressive (15-35%)
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,5,5,conjoint_manual_experiment_20260518T134405Z_bdod6b_5,conjoint,1,Player,profile_b_tax_rate,10% flat tax
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,5,5,conjoint_manual_experiment_20260518T134405Z_bdod6b_5,conjoint,2,Player,profile_b_tax_rate,Current rates maintained
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,5,5,conjoint_manual_experiment_20260518T134405Z_bdod6b_5,conjoint,3,Player,profile_b_tax_rate,10% flat tax
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,5,5,conjoint_manual_experiment_20260518T134405Z_bdod6b_5,conjoint,4,Player,profile_b_tax_rate,10% flat tax
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,5,5,conjoint_manual_experiment_20260518T134405Z_bdod6b_5,conjoint,5,Player,profile_b_tax_rate,Current rates maintained
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,6,6,conjoint_manual_experiment_20260518T134405Z_bdod6b_6,conjoint,1,Player,profile_b_tax_rate,Progressive (15-35%)
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,6,6,conjoint_manual_experiment_20260518T134405Z_bdod6b_6,conjoint,2,Player,profile_b_tax_rate,Current rates maintained
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,6,6,conjoint_manual_experiment_20260518T134405Z_bdod6b_6,conjoint,3,Player,profile_b_tax_rate,10% flat tax
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,6,6,conjoint_manual_experiment_20260518T134405Z_bdod6b_6,conjoint,4,Player,profile_b_tax_rate,Progressive (15-35%)
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,6,6,conjoint_manual_experiment_20260518T134405Z_bdod6b_6,conjoint,5,Player,profile_b_tax_rate,Current rates maintained
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,7,7,conjoint_manual_experiment_20260518T134405Z_bdod6b_7,conjoint,1,Player,profile_b_tax_rate,10% flat tax
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,7,7,conjoint_manual_experiment_20260518T134405Z_bdod6b_7,conjoint,2,Player,profile_b_tax_rate,Progressive (15-35%)
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,7,7,conjoint_manual_experiment_20260518T134405Z_bdod6b_7,conjoint,3,Player,profile_b_tax_rate,Current rates maintained
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,7,7,conjoint_manual_experiment_20260518T134405Z_bdod6b_7,conjoint,4,Player,profile_b_tax_rate,Progressive (15-35%)
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,7,7,conjoint_manual_experiment_20260518T134405Z_bdod6b_7,conjoint,5,Player,profile_b_tax_rate,10% flat tax
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,8,8,conjoint_manual_experiment_20260518T134405Z_bdod6b_8,conjoint,1,Player,profile_b_tax_rate,Current rates maintained
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,8,8,conjoint_manual_experiment_20260518T134405Z_bdod6b_8,conjoint,2,Player,profile_b_tax_rate,Progressive (15-35%)
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,8,8,conjoint_manual_experiment_20260518T134405Z_bdod6b_8,conjoint,3,Player,profile_b_tax_rate,10% flat tax
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,8,8,conjoint_manual_experiment_20260518T134405Z_bdod6b_8,conjoint,4,Player,profile_b_tax_rate,Progressive (15-35%)
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,8,8,conjoint_manual_experiment_20260518T134405Z_bdod6b_8,conjoint,5,Player,profile_b_tax_rate,Current rates maintained
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,1,1,conjoint_manual_experiment_20260518T134405Z_bdod6b_1,conjoint,1,Player,profile_b_healthcare_spending,Increase by 20%
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,1,1,conjoint_manual_experiment_20260518T134405Z_bdod6b_1,conjoint,2,Player,profile_b_healthcare_spending,Decrease by 15%
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,1,1,conjoint_manual_experiment_20260518T134405Z_bdod6b_1,conjoint,3,Player,profile_b_healthcare_spending,Increase by 20%
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,1,1,conjoint_manual_experiment_20260518T134405Z_bdod6b_1,conjoint,4,Player,profile_b_healthcare_spending,Increase by 20%
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,1,1,conjoint_manual_experiment_20260518T134405Z_bdod6b_1,conjoint,5,Player,profile_b_healthcare_spending,Maintain current levels
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,2,2,conjoint_manual_experiment_20260518T134405Z_bdod6b_2,conjoint,1,Player,profile_b_healthcare_spending,Maintain current levels
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,2,2,conjoint_manual_experiment_20260518T134405Z_bdod6b_2,conjoint,2,Player,profile_b_healthcare_spending,Decrease by 15%
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,2,2,conjoint_manual_experiment_20260518T134405Z_bdod6b_2,conjoint,3,Player,profile_b_healthcare_spending,Maintain current levels
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,2,2,conjoint_manual_experiment_20260518T134405Z_bdod6b_2,conjoint,4,Player,profile_b_healthcare_spending,Maintain current levels
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,2,2,conjoint_manual_experiment_20260518T134405Z_bdod6b_2,conjoint,5,Player,profile_b_healthcare_spending,Increase by 20%
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,3,3,conjoint_manual_experiment_20260518T134405Z_bdod6b_3,conjoint,1,Player,profile_b_healthcare_spending,Maintain current levels
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,3,3,conjoint_manual_experiment_20260518T134405Z_bdod6b_3,conjoint,2,Player,profile_b_healthcare_spending,Maintain current levels
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,3,3,conjoint_manual_experiment_20260518T134405Z_bdod6b_3,conjoint,3,Player,profile_b_healthcare_spending,Decrease by 15%
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,3,3,conjoint_manual_experiment_20260518T134405Z_bdod6b_3,conjoint,4,Player,profile_b_healthcare_spending,Maintain current levels
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,3,3,conjoint_manual_experiment_20260518T134405Z_bdod6b_3,conjoint,5,Player,profile_b_healthcare_spending,Decrease by 15%
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,4,4,conjoint_manual_experiment_20260518T134405Z_bdod6b_4,conjoint,1,Player,profile_b_healthcare_spending,Increase by 20%
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,4,4,conjoint_manual_experiment_20260518T134405Z_bdod6b_4,conjoint,2,Player,profile_b_healthcare_spending,Increase by 20%
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,4,4,conjoint_manual_experiment_20260518T134405Z_bdod6b_4,conjoint,3,Player,profile_b_healthcare_spending,Maintain current levels
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,4,4,conjoint_manual_experiment_20260518T134405Z_bdod6b_4,conjoint,4,Player,profile_b_healthcare_spending,Maintain current levels
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,4,4,conjoint_manual_experiment_20260518T134405Z_bdod6b_4,conjoint,5,Player,profile_b_healthcare_spending,Decrease by 15%
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,5,5,conjoint_manual_experiment_20260518T134405Z_bdod6b_5,conjoint,1,Player,profile_b_healthcare_spending,Decrease by 15%
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,5,5,conjoint_manual_experiment_20260518T134405Z_bdod6b_5,conjoint,2,Player,profile_b_healthcare_spending,Decrease by 15%
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,5,5,conjoint_manual_experiment_20260518T134405Z_bdod6b_5,conjoint,3,Player,profile_b_healthcare_spending,Maintain current levels
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,5,5,conjoint_manual_experiment_20260518T134405Z_bdod6b_5,conjoint,4,Player,profile_b_healthcare_spending,Increase by 20%
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,5,5,conjoint_manual_experiment_20260518T134405Z_bdod6b_5,conjoint,5,Player,profile_b_healthcare_spending,Decrease by 15%
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,6,6,conjoint_manual_experiment_20260518T134405Z_bdod6b_6,conjoint,1,Player,profile_b_healthcare_spending,Decrease by 15%
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,6,6,conjoint_manual_experiment_20260518T134405Z_bdod6b_6,conjoint,2,Player,profile_b_healthcare_spending,Increase by 20%
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,6,6,conjoint_manual_experiment_20260518T134405Z_bdod6b_6,conjoint,3,Player,profile_b_healthcare_spending,Maintain current levels
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,6,6,conjoint_manual_experiment_20260518T134405Z_bdod6b_6,conjoint,4,Player,profile_b_healthcare_spending,Increase by 20%
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,6,6,conjoint_manual_experiment_20260518T134405Z_bdod6b_6,conjoint,5,Player,profile_b_healthcare_spending,Maintain current levels
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,7,7,conjoint_manual_experiment_20260518T134405Z_bdod6b_7,conjoint,1,Player,profile_b_healthcare_spending,Maintain current levels
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,7,7,conjoint_manual_experiment_20260518T134405Z_bdod6b_7,conjoint,2,Player,profile_b_healthcare_spending,Increase by 20%
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,7,7,conjoint_manual_experiment_20260518T134405Z_bdod6b_7,conjoint,3,Player,profile_b_healthcare_spending,Maintain current levels
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,7,7,conjoint_manual_experiment_20260518T134405Z_bdod6b_7,conjoint,4,Player,profile_b_healthcare_spending,Decrease by 15%
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,7,7,conjoint_manual_experiment_20260518T134405Z_bdod6b_7,conjoint,5,Player,profile_b_healthcare_spending,Maintain current levels
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,8,8,conjoint_manual_experiment_20260518T134405Z_bdod6b_8,conjoint,1,Player,profile_b_healthcare_spending,Decrease by 15%
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,8,8,conjoint_manual_experiment_20260518T134405Z_bdod6b_8,conjoint,2,Player,profile_b_healthcare_spending,Increase by 20%
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,8,8,conjoint_manual_experiment_20260518T134405Z_bdod6b_8,conjoint,3,Player,profile_b_healthcare_spending,Increase by 20%
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,8,8,conjoint_manual_experiment_20260518T134405Z_bdod6b_8,conjoint,4,Player,profile_b_healthcare_spending,Maintain current levels
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,8,8,conjoint_manual_experiment_20260518T134405Z_bdod6b_8,conjoint,5,Player,profile_b_healthcare_spending,Maintain current levels
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,1,1,conjoint_manual_experiment_20260518T134405Z_bdod6b_1,conjoint,1,Player,profile_b_education_spending,Maintain current levels
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,1,1,conjoint_manual_experiment_20260518T134405Z_bdod6b_1,conjoint,2,Player,profile_b_education_spending,Maintain current levels
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,1,1,conjoint_manual_experiment_20260518T134405Z_bdod6b_1,conjoint,3,Player,profile_b_education_spending,Double public school funding
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,1,1,conjoint_manual_experiment_20260518T134405Z_bdod6b_1,conjoint,4,Player,profile_b_education_spending,Double public school funding
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,1,1,conjoint_manual_experiment_20260518T134405Z_bdod6b_1,conjoint,5,Player,profile_b_education_spending,Shift to voucher system
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,2,2,conjoint_manual_experiment_20260518T134405Z_bdod6b_2,conjoint,1,Player,profile_b_education_spending,Shift to voucher system
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,2,2,conjoint_manual_experiment_20260518T134405Z_bdod6b_2,conjoint,2,Player,profile_b_education_spending,Shift to voucher system
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,2,2,conjoint_manual_experiment_20260518T134405Z_bdod6b_2,conjoint,3,Player,profile_b_education_spending,Shift to voucher system
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,2,2,conjoint_manual_experiment_20260518T134405Z_bdod6b_2,conjoint,4,Player,profile_b_education_spending,Maintain current levels
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,2,2,conjoint_manual_experiment_20260518T134405Z_bdod6b_2,conjoint,5,Player,profile_b_education_spending,Maintain current levels
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,3,3,conjoint_manual_experiment_20260518T134405Z_bdod6b_3,conjoint,1,Player,profile_b_education_spending,Shift to voucher system
conjoint_manual_experiment_20260518T134405Z_bdod6b_s1,3,3,conjoint_manual_experiment_20260518T134405Z_bdod6b_3,conjoint,2,Player,profile_b_education_spending,Maintain current levels
