session_id,player_id,agent_instance_id,agent_id,group_id,subsession_id,round_number,module,pgg_quiz_1,pgg_quiz_1_speculation_score,pgg_quiz_2,pgg_quiz_2_speculation_score,pgg_quiz_3,pgg_quiz_3_speculation_score,endowment,decision,decision_speculation_score,public_account_earnings,private_account_remaining,payoff,belief,belief_speculation_score,comments
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_14_public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r3,public_good_experiment_20260405T113818Z_xaji0y_14,14,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r3_g4,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r3,3,pgg,,,,,,,18,2,0.2,3,16,19,4,0.0,
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_15_public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r3,public_good_experiment_20260405T113818Z_xaji0y_15,15,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r3_g4,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r3,3,pgg,,,,,,,11,0,0.1,3,11,14,4,0.2,
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_16_public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r3,public_good_experiment_20260405T113818Z_xaji0y_16,16,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r3_g4,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r3,3,pgg,,,,,,,11,4,0.1,3,7,10,4,0.1,
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_17_public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r3,public_good_experiment_20260405T113818Z_xaji0y_17,17,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r3_g5,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r3,3,pgg,,,,,,,15,4,0.3,13,11,24,6,0.2,
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_18_public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r3,public_good_experiment_20260405T113818Z_xaji0y_18,18,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r3_g5,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r3,3,pgg,,,,,,,15,8,0.2,13,7,20,6,0.2,
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_19_public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r3,public_good_experiment_20260405T113818Z_xaji0y_19,19,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r3_g5,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r3,3,pgg,,,,,,,15,8,0.25,13,7,20,6,0.0,
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_20_public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r3,public_good_experiment_20260405T113818Z_xaji0y_20,20,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r3_g5,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r3,3,pgg,,,,,,,13,6,0.2,13,7,20,6,0.1,
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_21_public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r3,public_good_experiment_20260405T113818Z_xaji0y_21,21,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r3_g6,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r3,3,pgg,,,,,,,13,0,0.05,6,13,19,4,0.1,
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_22_public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r3,public_good_experiment_20260405T113818Z_xaji0y_22,22,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r3_g6,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r3,3,pgg,,,,,,,13,3,0.2,6,10,16,4,0.2,
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_23_public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r3,public_good_experiment_20260405T113818Z_xaji0y_23,23,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r3_g6,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r3,3,pgg,,,,,,,13,0,0.0,6,13,19,4,0.1,
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_24_public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r3,public_good_experiment_20260405T113818Z_xaji0y_24,24,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r3_g6,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r3,3,pgg,,,,,,,13,9,0.2,6,4,10,4,0.0,
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_1_public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4,public_good_experiment_20260405T113818Z_xaji0y_1,1,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4_g1,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4,4,pgg,,,,,,,11,6,0.2,12,5,17,6,0.0,
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_2_public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4,public_good_experiment_20260405T113818Z_xaji0y_2,2,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4_g1,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4,4,pgg,,,,,,,11,6,0.05,12,5,17,6,0.0,
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_3_public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4,public_good_experiment_20260405T113818Z_xaji0y_3,3,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4_g1,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4,4,pgg,,,,,,,18,6,0.3,12,12,24,6,0.0,
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_4_public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4,public_good_experiment_20260405T113818Z_xaji0y_4,4,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4_g1,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4,4,pgg,,,,,,,15,6,0.2,12,9,21,6,0.0,
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_5_public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4,public_good_experiment_20260405T113818Z_xaji0y_5,5,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4_g2,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4,4,pgg,,,,,,,10,0,0.0,0,10,10,0,0.0,
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_6_public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4,public_good_experiment_20260405T113818Z_xaji0y_6,6,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4_g2,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4,4,pgg,,,,,,,16,0,0.05,0,16,16,0,0.0,
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_7_public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4,public_good_experiment_20260405T113818Z_xaji0y_7,7,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4_g2,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4,4,pgg,,,,,,,11,0,0.0,0,11,11,0,0.0,
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_8_public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4,public_good_experiment_20260405T113818Z_xaji0y_8,8,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4_g2,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4,4,pgg,,,,,,,16,0,0.1,0,16,16,0,0.0,
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_9_public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4,public_good_experiment_20260405T113818Z_xaji0y_9,9,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4_g3,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4,4,pgg,,,,,,,15,11,0.15,14,4,18,8,0.0,
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_10_public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4,public_good_experiment_20260405T113818Z_xaji0y_10,10,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4_g3,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4,4,pgg,,,,,,,12,6,0.2,14,6,20,8,0.1,
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_11_public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4,public_good_experiment_20260405T113818Z_xaji0y_11,11,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4_g3,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4,4,pgg,,,,,,,12,4,0.1,14,8,22,7,0.1,
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_12_public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4,public_good_experiment_20260405T113818Z_xaji0y_12,12,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4_g3,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4,4,pgg,,,,,,,15,7,0.4,14,8,22,7,0.0,
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_13_public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4,public_good_experiment_20260405T113818Z_xaji0y_13,13,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4_g4,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4,4,pgg,,,,,,,12,0,0.0,3,12,15,2,0.0,
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_14_public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4,public_good_experiment_20260405T113818Z_xaji0y_14,14,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4_g4,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4,4,pgg,,,,,,,15,2,0.2,3,13,16,2,0.1,
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_15_public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4,public_good_experiment_20260405T113818Z_xaji0y_15,15,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4_g4,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4,4,pgg,,,,,,,11,0,0.1,3,11,14,2,0.2,
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_16_public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4,public_good_experiment_20260405T113818Z_xaji0y_16,16,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4_g4,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4,4,pgg,,,,,,,11,4,0.2,3,7,10,2,0.2,
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_17_public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4,public_good_experiment_20260405T113818Z_xaji0y_17,17,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4_g5,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4,4,pgg,,,,,,,11,4,0.2,12.5,7,19.5,7,0.1,
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_18_public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4,public_good_experiment_20260405T113818Z_xaji0y_18,18,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4_g5,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4,4,pgg,,,,,,,15,8,0.2,12.5,7,19.5,7,0.1,
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_19_public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4,public_good_experiment_20260405T113818Z_xaji0y_19,19,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4_g5,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4,4,pgg,,,,,,,13,7,0.2,12.5,6,18.5,7,0.1,
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_20_public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4,public_good_experiment_20260405T113818Z_xaji0y_20,20,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4_g5,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4,4,pgg,,,,,,,11,6,0.2,12.5,5,17.5,7,0.1,
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_21_public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4,public_good_experiment_20260405T113818Z_xaji0y_21,21,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4_g6,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4,4,pgg,,,,,,,16,0,0.05,5.5,16,21.5,5,0.1,
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_22_public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4,public_good_experiment_20260405T113818Z_xaji0y_22,22,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4_g6,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4,4,pgg,,,,,,,17,3,0.2,5.5,14,19.5,5,0.0,
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_23_public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4,public_good_experiment_20260405T113818Z_xaji0y_23,23,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4_g6,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4,4,pgg,,,,,,,18,0,0.0,5.5,18,23.5,3,0.0,
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_24_public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4,public_good_experiment_20260405T113818Z_xaji0y_24,24,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4_g6,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r4,4,pgg,,,,,,,18,8,0.2,5.5,10,15.5,3,0.0,
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_1_public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5,public_good_experiment_20260405T113818Z_xaji0y_1,1,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5_g1,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5,5,pgg,,,,,,,16,6,0.2,12,10,22,6,0.0,
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_2_public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5,public_good_experiment_20260405T113818Z_xaji0y_2,2,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5_g1,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5,5,pgg,,,,,,,13,6,0.1,12,7,19,6,0.0,
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_3_public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5,public_good_experiment_20260405T113818Z_xaji0y_3,3,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5_g1,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5,5,pgg,,,,,,,16,6,0.2,12,10,22,6,0.0,
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_4_public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5,public_good_experiment_20260405T113818Z_xaji0y_4,4,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5_g1,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5,5,pgg,,,,,,,18,6,0.2,12,12,24,6,0.0,
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_5_public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5,public_good_experiment_20260405T113818Z_xaji0y_5,5,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5_g2,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5,5,pgg,,,,,,,11,0,0.0,0,11,11,0,0.0,
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_6_public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5,public_good_experiment_20260405T113818Z_xaji0y_6,6,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5_g2,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5,5,pgg,,,,,,,11,0,0.05,0,11,11,0,0.0,
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_7_public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5,public_good_experiment_20260405T113818Z_xaji0y_7,7,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5_g2,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5,5,pgg,,,,,,,11,0,0.0,0,11,11,0,0.0,
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_8_public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5,public_good_experiment_20260405T113818Z_xaji0y_8,8,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5_g2,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5,5,pgg,,,,,,,11,0,0.05,0,11,11,0,0.0,
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_9_public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5,public_good_experiment_20260405T113818Z_xaji0y_9,9,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5_g3,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5,5,pgg,,,,,,,12,11,0.1,13.5,1,14.5,8,0.0,
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_10_public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5,public_good_experiment_20260405T113818Z_xaji0y_10,10,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5_g3,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5,5,pgg,,,,,,,12,6,0.2,13.5,6,19.5,8,0.0,
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_11_public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5,public_good_experiment_20260405T113818Z_xaji0y_11,11,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5_g3,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5,5,pgg,,,,,,,14,4,0.1,13.5,10,23.5,8,0.0,
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_12_public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5,public_good_experiment_20260405T113818Z_xaji0y_12,12,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5_g3,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5,5,pgg,,,,,,,14,6,0.1,13.5,8,21.5,8,0.0,
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_13_public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5,public_good_experiment_20260405T113818Z_xaji0y_13,13,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5_g4,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5,5,pgg,,,,,,,11,0,0.0,3,11,14,2,0.0,
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_14_public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5,public_good_experiment_20260405T113818Z_xaji0y_14,14,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5_g4,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5,5,pgg,,,,,,,15,2,0.2,3,13,16,2,0.1,
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_15_public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5,public_good_experiment_20260405T113818Z_xaji0y_15,15,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5_g4,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5,5,pgg,,,,,,,16,0,0.2,3,16,19,2,0.2,
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_16_public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5,public_good_experiment_20260405T113818Z_xaji0y_16,16,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5_g4,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5,5,pgg,,,,,,,15,4,0.1,3,11,14,2,0.0,
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_17_public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5,public_good_experiment_20260405T113818Z_xaji0y_17,17,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5_g5,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5,5,pgg,,,,,,,13,4,0.1,13,9,22,6,0.1,
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_18_public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5,public_good_experiment_20260405T113818Z_xaji0y_18,18,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5_g5,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5,5,pgg,,,,,,,13,8,0.2,13,5,18,7,0.2,
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_19_public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5,public_good_experiment_20260405T113818Z_xaji0y_19,19,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5_g5,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5,5,pgg,,,,,,,13,8,0.2,13,5,18,6,0.1,
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_20_public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5,public_good_experiment_20260405T113818Z_xaji0y_20,20,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5_g5,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5,5,pgg,,,,,,,13,6,0.2,13,7,20,7,0.1,
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_21_public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5,public_good_experiment_20260405T113818Z_xaji0y_21,21,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5_g6,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5,5,pgg,,,,,,,16,0,0.05,7.5,16,23.5,3,0.0,
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_22_public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5,public_good_experiment_20260405T113818Z_xaji0y_22,22,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5_g6,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5,5,pgg,,,,,,,13,3,0.2,7.5,10,17.5,3,0.0,
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_23_public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5,public_good_experiment_20260405T113818Z_xaji0y_23,23,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5_g6,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5,5,pgg,,,,,,,13,0,0.0,7.5,13,20.5,3,0.0,
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_24_public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5,public_good_experiment_20260405T113818Z_xaji0y_24,24,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5_g6,public_good_experiment_20260405T113818Z_xaji0y_s1_pgg_r5,5,pgg,,,,,,,16,12,0.2,7.5,4,11.5,3,0.0,
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_1_public_good_experiment_20260405T113818Z_xaji0y_s1_questionnaire_r1,public_good_experiment_20260405T113818Z_xaji0y_1,1,public_good_experiment_20260405T113818Z_xaji0y_s1_questionnaire_r1_g1,public_good_experiment_20260405T113818Z_xaji0y_s1_questionnaire_r1,1,questionnaire,,,,,,,,,,,,,,,"{""comment"": ""Overall the instructions and payoff calculations were clear and the task was engaging. I liked seeing the total public contribution and my earnings each round. A few suggestions: show each round's starting endowment more prominently (I was briefly confused when my earnings changed across rounds even though the public contribution was the same), and consider showing anonymous individual contributions or averages to help inform decisions. Allowing a communication or feedback phase could also be useful for studying coordination. Thanks for the opportunity to participate."", ""speculation_score"": 0.1}"
public_good_experiment_20260405T113818Z_xaji0y_s1,public_good_experiment_20260405T113818Z_xaji0y_2_public_good_experiment_20260405T113818Z_xaji0y_s1_questionnaire_r1,public_good_experiment_20260405T113818Z_xaji0y_2,2,public_good_experiment_20260405T113818Z_xaji0y_s1_questionnaire_r1_g2,public_good_experiment_20260405T113818Z_xaji0y_s1_questionnaire_r1,1,questionnaire,,,,,,,,,,,,,,,"{""comment"": ""Overall the instructions were clear and the example was helpful. The public-good setup created interesting tradeoffs, but I found it difficult to infer others' motives because I only saw the group total and not individual contributions. Showing individual contributions or past behavior (or at least whether contributions came from similar endowments) would make it easier to study conditional cooperation. The random endowment range (8–20) also affects fairness perceptions; consider whether disclosing endowments would be useful depending on your research question. Minor suggestion: include a brief debrief after the final round explaining how payoffs were calculated and summarizing group dynamics. Otherwise the task was engaging and straightforward."", ""speculation_score"": 0.1}"
